 time Bmal_n Per_mRNA Cry_mRNA Bmal_mRNA Per_c Per_c_phos Per-Cry_c Cry_c Cry_c_phos Per-Cry_c_phos Per-Cry_n Per-Cry_n_phos Per-Cry_in Bmal_c Bmal_c_phos Bmal_n_phos
0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 0.1000100010001 0.953590595869814 1.0333160684231972 1.0235780695596048 1.0251856094149194 1.0283114009691154 0.9546571626517286 0.9743412752240737 1.0812820233585116 0.9908665709630559 0.9725777074635922 0.9539405360138504 0.9725428428506064 0.9754537784840438 0.9553266432477024 0.9968232843533992 0.9801503233593029
2 0.2000200020002 0.9104975046993781 1.0611234345311977 1.0442812044612184 1.0511907569714187 1.0533237384512353 0.9101639324253872 0.9537095375912088 1.159895021844179 0.9822065842928103 0.945480014415088 0.9119833159987052 0.945333172611723 0.9473545322710435 0.9120641784236283 0.9934841284931758 0.9603708904194043
3 0.3000300030003 0.8701785508401868 1.0831901446116863 1.0619102138209482 1.0779116960226305 1.0749138751580294 0.8665466072772716 0.93776225754893 1.2356546456235658 0.9739628834516256 0.9187328050535324 0.8737015524654465 0.91838571567578 0.9163101550548415 0.8702343182892264 0.9899742089791396 0.9406661411230793
4 0.4000400040004 0.8321892382462512 1.0992961860987251 1.0762499306833682 1.105261444825991 1.0929883667888958 0.8238351550381791 0.9261186522486098 1.308380516778279 0.966088900499403 0.8923623415069419 0.8387472461354811 0.8917160421366345 0.8828416628699457 0.8298475034231838 0.9862849605414145 0.9210396502529772
5 0.5000500050005 0.7961637083989246 1.109244321891031 1.0870721879773841 1.133166688300827 1.1074817312091763 0.7820630709849509 0.9183659977035578 1.377893456025781 0.9585460631058241 0.8663946254553136 0.8068313953480281 0.8653406359004403 0.8474013892582244 0.7909052740994359 0.9824075714754442 0.9014940980420308
6 0.6000600060006 0.7618004191896759 1.1128716487892896 1.094140292823177 1.1615652546712807 1.1183549484800832 0.7412672243967764 0.9140656472707231 1.4440122265247592 0.951301968144993 0.8408548136674788 0.7777091449572461 0.8392769354653139 0.8103866765692527 0.7534021503674216 0.9783329850722534 0.8820312406469509
7 0.7000700070007 0.7288508419105013 1.1100620732054318 1.0972154774411915 1.1904039900395775 1.1255942768873883 0.7014876758375788 0.9127589020028066 1.5065503153099997 0.944329009554391 0.8157667088351985 0.7511681409915039 0.8135433435124277 0.7721507155757922 0.71732718686039 0.974051907540932 0.8626518793117601
8 0.8000800080008 0.6971107173064511 1.1007591136124564 1.0960656047824275 1.2196370128307936 1.1292104980303808 0.662767449749654 0.9139726382869438 1.565313308660244 0.9376033599634721 0.7911523602382226 0.7270196493477538 0.7881591989873008 0.7330109827256207 0.6826652275879552 0.969554823704713 0.8433558269347919
9 0.9000900090009001 0.6664132051995827 1.0849784412780947 1.0904764291730094 1.249224274406943 1.1292385861151515 0.6251522402570794 0.9172247810807336 1.620097325281547 0.9311042016454358 0.7670317846898287 0.7050917754722746 0.7631447089060339 0.6932559074448795 0.6493979262656371 0.9648320216836838 0.8241418728829287
10 1.000100010001 0.6366233156833495 1.0628191731073904 1.0802651512333001 1.279130351512803 1.125737698196114 0.5886900314674665 0.9220297122091973 1.6706888762350702 0.9248131169978001 0.7434227963998937 0.685224158840689 0.7385208410027101 0.6531503380165637 0.617504593230962 0.9598736274240744 0.8050077463037418
11 1.1001100110011 0.6076335031507575 1.0344728529752176 1.065295929540435 1.3093234623224017 1.1187913807150096 0.5534306054749933 0.92790368440045 1.716866524186351 0.9187136214625078 0.7203409399294183 0.6672640402537279 0.7143091740840045 0.6129399004968566 0.5869628744512604 0.9546696514591059 0.7859500774398204
12 1.2001200120012 0.5793600346240313 1.0002290744656992 1.0454963042891967 1.33977465227038 1.1085077577244828 0.5194249152397153 0.9343703362323823 1.758404507171265 0.9127907905664687 0.6977995014148315 0.6510633063324704 0.6905317112200167 0.5728545830197622 0.5577493068797631 0.9492100490235936 0.766964359875413
13 1.3001300130013 0.5517399852905854 0.9604768645463688 1.02087305783704 1.3704571316713454 1.0950194861982527 0.48672429795496336 0.9409663488071096 1.7950783663893208 0.9070309622991776 0.6758095770972005 0.6364763686250713 0.6672106585123929 0.5331116398119531 0.5298397613307332 0.9434847957704127 0.7480449141622935
14 1.4001400140014 0.5247287074853048 0.9157013896362852 0.9915256493188632 1.4013457427263922 1.078483246542214 0.45537950750229633 0.9472472425060171 1.8266723622290433 0.9014214984601131 0.6543801776049314 0.6233587258420614 0.6443681757221236 0.49391789587012264 0.5032097898987324 0.9374839809440926 0.7291848560694197
15 1.5001500150015001 0.49829766311890555 0.866476086980741 0.9576552290668096 1.432416539894043 1.0590786010932667 0.42543955109090004 0.9527932420275179 1.8529882223635652 0.8959505925450912 0.6335183495659531 0.6115660989089798 0.6220261056402551 0.45547147401418714 0.47783488825532994 0.9311979200231314 0.7103760727316926
16 1.6001600160016 0.4724325293127089 0.8134509287820344 0.919567522778214 1.4636464693483715 1.0370061390761396 0.39695032573553535 0.9572150718980345 1.8738545274166745 0.8906071145234714 0.6132292998606433 0.6009540445838363 0.600205690206032 0.41796292557336673 0.45369068215315456 0.9246172886038979 0.6916092116281413
17 1.7001700170017 0.447131508245753 0.7573380212604288 0.8776685911521482 1.4950131358332834 1.0124849448798223 0.36995306597453026 0.9601594870641181 1.8891358960502553 0.8853804848355823 0.5935165119124716 0.5913779692591541 0.5789272814790826 0.3815757068999992 0.4307530450849873 0.9177332789881678 0.6728736886821728
18 1.8001800180018002 0.42240378434100784 0.6988960607775438 0.8324534742168027 1.5264946463256934 0.9857495446245026 0.34448263553400604 0.9613143042893764 1.8987410860161733 0.8802605711023119 0.5743818468515718 0.5826934704232096 0.5582100554771233 0.3464859154182552 0.40899815316524896 0.9105377804045309 0.6541577238053484
